 data_id  name                         qp_set  dataset_name  width  height 
 6635     292b9d4db55cd308             QP0     OpenImages    1024   934    
 6636     0001eeaf4aed83f9             QP0     OpenImages    1024   447    
 6637     36a1f2f6d9539824             QP0     OpenImages    1024   1024   
 6638     60671ebdfaeca124             QP0     OpenImages    1024   662    
 6639     cf81974e591f7825             QP0     OpenImages    1024   576    
 6640     c49f4937d73bee74             QP0     OpenImages    683    1024   
 6641     85788b2e228e3deb             QP0     OpenImages    1024   681    
 6642     ce0da9a64f189407             QP0     OpenImages    1024   618    
 6643     232299e70b9fe949             QP0     OpenImages    683    1024   
 6644     ecbfd9984a9c4f94             QP0     OpenImages    1024   774    
 6645     8b2448fc85b539cb             QP0     OpenImages    1024   680    
 6646     b11b27c60ecb6c73             QP0     OpenImages    1024   768    
 6647     6f7d324c359e42bd             QP0     OpenImages    1024   768    
 6648     a24768d6e7782dd8             QP0     OpenImages    1024   685    
 6649     334d8a29d36acb17             QP0     OpenImages    1024   766    
 6650     b61921002726a9e2             QP0     OpenImages    1024   683    
 6651     78767a54758dcd79             QP0     OpenImages    1024   685    
 6652     e8d8c6ae56013a89             QP0     OpenImages    1024   768    
 6653     a3ede9354b3f5cd5             QP0     OpenImages    1024   666    
 6654     bf7e9d1ed968e6f7             QP0     OpenImages    725    1024   
 6655     25fe8989c37d8645             QP0     OpenImages    1024   1024   
 6656     ae049cd1995f48ca             QP0     OpenImages    1024   744    
 6657     cfd04bd42a519b7e             QP0     OpenImages    1024   768    
 6658     9c14fbd510d0584c             QP0     OpenImages    678    1024   
 6659     a14fff2fd4e36238             QP0     OpenImages    1024   768    
 6660     a94ca67bfdbf88df             QP0     OpenImages    1024   973    
 6661     2734da9934561133             QP0     OpenImages    768    1024   
 6662     d03bc87602737363             QP0     OpenImages    1024   1024   
 6663     cd7d01f2f2823d68             QP0     OpenImages    683    1024   
 6664     4fd2dd9573ca1827             QP0     OpenImages    768    1024   
 6665     e0724fe8622ea942             QP0     OpenImages    1024   768    
 6666     640bc6dff7a52ecc             QP0     OpenImages    874    1024   
 6667     c2320a636559140d             QP0     OpenImages    1024   768    
 6668     0ff7b20334c7e692             QP0     OpenImages    1024   768    
 6669     13ddf4347ccd2241             QP0     OpenImages    1024   678    
 6670     c07ce53cfb2eb416             QP0     OpenImages    783    1024   
 6671     2e07fd330d2aa923             QP0     OpenImages    1024   890    
 6672     2f10d9a676e74ee3             QP0     OpenImages    1024   683    
 6673     d53f782a6f8bcabb             QP0     OpenImages    1024   768    
 6674     88d00df8bb9803d9             QP0     OpenImages    1024   681    
 6675     3e6ea8c52a3e9792             QP0     OpenImages    1024   683    
 6676     3e32e9ecbfeeb0f3             QP0     OpenImages    744    1024   
 6677     b278bfd8e113cc1d             QP0     OpenImages    1024   682    
 6678     ab5e77acd28dcba8             QP0     OpenImages    1024   683    
 6679     415ec668c3dfab57             QP0     OpenImages    1024   768    
 6680     9afa489be4d7691e             QP0     OpenImages    1024   768    
 6681     caf6a9012d9dca81             QP0     OpenImages    1024   682    
 6682     014d85b26445629d             QP0     OpenImages    1024   683    
 6683     81c17626b764da61             QP0     OpenImages    1024   683    
 6684     09ee689a9abeb390             QP0     OpenImages    1024   680    
 6685     f9b9f4267e73c325             QP0     OpenImages    973    1024   
 6686     783931860d61ea19             QP0     OpenImages    1024   1024   
 6687     7b1d11503ee800fa             QP0     OpenImages    1024   624    
 6688     218286ba4b3c3533             QP0     OpenImages    1024   683    
 6689     6c1175970fef91b1             QP0     OpenImages    1024   768    
 6690     0019e544c79847f5             QP0     OpenImages    1024   682    
 6691     bde3f4a80c695db8             QP0     OpenImages    1024   684    
 6692     6c2747d2eaa1d601             QP0     OpenImages    1024   683    
 6693     01bbd516e7a1f404             QP0     OpenImages    1024   681    
 6694     22a08945f2e7556b             QP0     OpenImages    1024   723    
 6695     4a02698fbe5cce29             QP0     OpenImages    912    1024   
 6696     b948c61eb0b635c0             QP0     OpenImages    1024   768    
 6697     fe07bb92c8adb8e5             QP0     OpenImages    1024   550    
 6698     98e6698057654eff             QP0     OpenImages    1024   683    
 6699     12e529ac3ceecdb3             QP0     OpenImages    1024   768    
 6700     8a91814cf0657676             QP0     OpenImages    685    1024   
 6701     430d03f3c3b7e32c             QP0     OpenImages    1024   1024   
 6702     4fa24c1abe969cb7             QP0     OpenImages    1024   681    
 6703     7891704d3182a448             QP0     OpenImages    1024   681    
 6704     01471c9fcf29869f             QP0     OpenImages    1024   678    
 6705     d6a1b22f0286b778             QP0     OpenImages    1024   814    
 6706     ccd4e3238255e14e             QP0     OpenImages    1024   683    
 6707     1b8500e0e4938e77             QP0     OpenImages    1024   576    
 6708     306c1e7a9f9ccaef             QP0     OpenImages    1024   768    
 6709     ce3136faf5116e0d             QP0     OpenImages    1024   683    
 6710     f53398318746db35             QP0     OpenImages    1024   680    
 6711     10fc4c099076b4c2             QP0     OpenImages    1024   655    
 6712     6771e5dfe9ae3862             QP0     OpenImages    768    1024   
 6713     9aea7f9fcea795d1             QP0     OpenImages    1024   682    
 6714     cfc8de08c5e7f7a2             QP0     OpenImages    1024   683    
 6715     155e986c2c91701b             QP0     OpenImages    739    1024   
 6716     9c388e71ce77ff97             QP0     OpenImages    1024   727    
 6717     5be8410eabc6cf54             QP0     OpenImages    1024   768    
 6718     a358a9eb26b043d3             QP0     OpenImages    1024   1024   
 6719     af76966c17b351a2             QP0     OpenImages    754    1024   
 6720     9bed0e9513710c7b             QP0     OpenImages    1024   681    
 6721     5e79c4f97fa3ff87             QP0     OpenImages    770    1024   
 6722     8d564c372d0f2b4e             QP0     OpenImages    1024   662    
 6723     ff5acf1b186ca01b             QP0     OpenImages    1024   768    
 6724     9fa34f43b920f689             QP0     OpenImages    1024   768    
 6725     cbc3ed930937e60e             QP0     OpenImages    1024   774    
 6726     179078fb11a78503             QP0     OpenImages    1024   768    
 6727     558d2e65d0686967             QP0     OpenImages    683    1024   
 6728     ec102bc4970dc51d             QP0     OpenImages    1024   680    
 6729     619b8af35cf65960             QP0     OpenImages    1024   681    
 6730     70d084caffbe49bb             QP0     OpenImages    1024   683    
 6731     30ac1866da2de326             QP0     OpenImages    1024   768    
 6732     34b8a976d36bbaea             QP0     OpenImages    1024   778    
 6733     9af708441e8abd6d             QP0     OpenImages    1024   683    
 6734     6aed02f45ed73fa5             QP0     OpenImages    1024   768    
 6735     98955b2ca900c857             QP0     OpenImages    1024   682    
 6736     d969ad81ed7c0bbc             QP0     OpenImages    1024   683    
 6737     288d0619abeb57ed             QP0     OpenImages    885    768    
 6738     4758f3c9ad411fa7             QP0     OpenImages    1024   678    
 6739     b5ee37d3e7650eb0             QP0     OpenImages    1024   768    
 6740     cfcb3a22a60a43bd             QP0     OpenImages    666    1024   
 6741     defb4911c2df3880             QP0     OpenImages    1024   768    
 6742     c30b6aae9b6bd66e             QP0     OpenImages    1024   745    
 6743     fad944b6a0b95303             QP0     OpenImages    1024   685    
 6744     7fbabf8acea9341c             QP0     OpenImages    1024   680    
 6745     b3a371787f4c2943             QP0     OpenImages    1024   768    
 6746     c5e9f2626fae4983             QP0     OpenImages    1024   768    
 6747     340d186a0d54424b             QP0     OpenImages    1024   731    
 6748     66368d8f0c538ba7             QP0     OpenImages    1024   819    
 6749     141d8961e111ead7             QP0     OpenImages    1024   738    
 6750     2da34eee8bfcc6c0             QP0     OpenImages    750    1024   
 6751     f02213c6068387a1             QP0     OpenImages    1024   576    
 6752     575747fa1487a81c             QP0     OpenImages    1024   1024   
 6753     2accb1bb8d4bf0bf             QP0     OpenImages    1024   849    
 6754     821121862a35df3d             QP0     OpenImages    746    1024   
 6755     abd556f244c58f8a             QP0     OpenImages    1024   676    
 6756     4bf3c53fa37915db             QP0     OpenImages    1024   941    
 6757     7b072d084f4d3198             QP0     OpenImages    1024   683    
 6758     4e3b05a274ec9070             QP0     OpenImages    684    1024   
 6759     3264cb227a07af3f             QP0     OpenImages    1024   768    
 6760     d257d1fbcf43abd5             QP0     OpenImages    1024   683    
 6761     7f1f92065c5f07f0             QP0     OpenImages    683    1024   
 6762     5d061bbb7c065487             QP0     OpenImages    1024   768    
 6763     2e8be72dc74ee0c5             QP0     OpenImages    1024   681    
 6764     6c1cd7fdc967c0d5             QP0     OpenImages    1024   768    
 6765     be1d215b6513ccbd             QP0     OpenImages    1024   768    
 6766     5e2b6319dc62fc30             QP0     OpenImages    577    1024   
 6767     027cffb13d932cf2             QP0     OpenImages    1024   678    
 6768     f0a8b1d9fc15bf40             QP0     OpenImages    1024   768    
 6769     ef7fb2b510d5a2f4             QP0     OpenImages    1024   683    
 6770     286d3c000d8d3591             QP0     OpenImages    1024   768    
 6771     18f71db2bd75ac5b             QP0     OpenImages    1024   768    
 6772     05887f57bc232041             QP0     OpenImages    1024   683    
 6773     4129d09381a537a1             QP0     OpenImages    1024   682    
 6774     d50348e28655a286             QP0     OpenImages    1024   669    
 6775     497a4e32b5aeb41d             QP0     OpenImages    1024   678    
 6776     74cdb58af07a1c57             QP0     OpenImages    1024   768    
 6777     af36f6a1620e83b5             QP0     OpenImages    1024   683    
 6778     6865055d8e78d496             QP0     OpenImages    964    1024   
 6779     35325a7717223f86             QP0     OpenImages    1024   685    
 6780     bb869b6de934bfb7             QP0     OpenImages    1024   683    
 6781     97a072affae05669             QP0     OpenImages    1024   683    
 6782     c001dcbe47cd2276             QP0     OpenImages    1024   644    
 6783     83b88875c3c318c7             QP0     OpenImages    1024   768    
 6784     539f0588f01b36a8             QP0     OpenImages    1024   768    
 6785     382ad2b624a425e5             QP0     OpenImages    1024   683    
 6786     da7f8a682f30fc61             QP0     OpenImages    1024   683    
 6787     ea7a0fa40f15afe6             QP0     OpenImages    1024   682    
